,CodigoConvocatoria,CodigoSicAgente,NombreAgenteComprador,FechaPublicacionAviso,PeriodoAContratar,FechaPliegosParaConsulta,FechaPliegosDefinitivos,FechaLimiteRecepcionOfertas,AudienciaPublica,FechaMaximaFormalizacionContratos,Estado,FechaSuspension,FechaReactivacion,FechaCancelacion,FechaCierreConvocatoria,union,tmp,Productos,Cantidad de energía demandada GWh,Cantidad de energía adjudicada GWh,Precio promedio ponderado adjudicado ($/KWh),periodo_inicio,periodo_fin,descripcion
249,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD04,,,,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
250,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD05,,,,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
251,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD06,127.23,127.23,206.49,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
252,CP-CQTC2021-003,CQTC,ELECTROCAQUETA,05/10/2021,01/01/2022 al 31/12/2028,05/10/2021,19/10/2021,18/11/2021,01/12/2021,17/12/2021,Cerrada y adjudicada,,,,22/12/2021,CP-CQTC2021-003/ELECTROCAQUETA/CQTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CQTC2021-003-PROD07,,,,01/01/2022,31/12/2028,"SUMINISTRO DE ENERGIA ELÉCTRICA PARA ATENDER EL MERCADO REGULADO DE ELECTROCAQUETÁ, PARA EL PERÍODO COMPRENDIDO ENTRE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2022 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2023 Y DESDE LAS 00:00 HORAS DEL DÍA 1 DE ENERO DEL 2026 HASTA LAS 11:59 PM DEL DÍA 31 DE DICIEMBRE DEL 2028."
253,CP-CSSC2021-004,CSSC,Air-e,01/10/2021,01/01/2022 al 31/12/2024,01/10/2021,20/10/2021,19/11/2021,02/12/2021,10/12/2021,Cerrada y adjudicada,,,,21/12/2021,CP-CSSC2021-004/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-004-PROD01,976.0,0.4,230.0,01/01/2022,31/12/2024,Air-e invita a las empresas interesadas en presentar propuestas para el suministro de la energía que requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de enero de 2022 al 31 de diciembre de 2024. Esta energía eléctrica involucra la potencia eléctrica asociada
254,CP-CSSC2021-004,CSSC,Air-e,01/10/2021,01/01/2022 al 31/12/2024,01/10/2021,20/10/2021,19/11/2021,02/12/2021,10/12/2021,Cerrada y adjudicada,,,,21/12/2021,CP-CSSC2021-004/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-004-PROD02,1402.0,0.0,0.0,01/01/2022,31/12/2024,Air-e invita a las empresas interesadas en presentar propuestas para el suministro de la energía que requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de enero de 2022 al 31 de diciembre de 2024. Esta energía eléctrica involucra la potencia eléctrica asociada
255,CP-CSSC2021-004,CSSC,Air-e,01/10/2021,01/01/2022 al 31/12/2024,01/10/2021,20/10/2021,19/11/2021,02/12/2021,10/12/2021,Cerrada y adjudicada,,,,21/12/2021,CP-CSSC2021-004/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-004-PROD03,1264.0,0.0,0.0,01/01/2022,31/12/2024,Air-e invita a las empresas interesadas en presentar propuestas para el suministro de la energía que requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 1 de enero de 2022 al 31 de diciembre de 2024. Esta energía eléctrica involucra la potencia eléctrica asociada
256,CP-ESSC2021-003,ESSC,ESSA,27/09/2021,01/02/2022 al 31/12/2027,28/09/2021,19/10/2021,18/11/2021,01/12/2021,23/12/2021,Cerrada y adjudicada,,,,30/12/2021,CP-ESSC2021-003/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2021-003-PROD01,320.13,80.09,249.0,01/02/2022,31/12/2027,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para la vigencia del 1 de febrero de 2022 al 31 de diciembre de 2027."
257,CP-ESSC2021-003,ESSC,ESSA,27/09/2021,01/02/2022 al 31/12/2027,28/09/2021,19/10/2021,18/11/2021,01/12/2021,23/12/2021,Cerrada y adjudicada,,,,30/12/2021,CP-ESSC2021-003/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2021-003-PROD02,1744.1,0.0,0.0,01/02/2022,31/12/2027,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para la vigencia del 1 de febrero de 2022 al 31 de diciembre de 2027."
258,CP-ESSC2021-003,ESSC,ESSA,27/09/2021,01/02/2022 al 31/12/2027,28/09/2021,19/10/2021,18/11/2021,01/12/2021,23/12/2021,Cerrada y adjudicada,,,,30/12/2021,CP-ESSC2021-003/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2021-003-PROD03,302.4,0.0,0.0,01/02/2022,31/12/2027,"ESSA está interesada en recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender su mercado regulado, bajo la modalidad páguelo contratado, para la vigencia del 1 de febrero de 2022 al 31 de diciembre de 2027."
259,CP-EGVC2021-002,EGVC,ENERGUAVIARE,15/09/2021,01/01/2022 al 31/12/2031,15/09/2021,30/09/2021,02/11/2021,13/11/2021,30/11/2021,Cerrada y adjudicada,,,,03/12/2021,CP-EGVC2021-002/ENERGUAVIARE/EGVC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EGVC2021-002-PROD01,818.4,818.4,224.05,01/01/2022,31/12/2031,SUMINISTRO DE ENERGÍA CON DESTINO AL MERCADO REGULADO DE ENERGUAVIARE PARA EL PERIODO 01 DE ENERO DE 2021 A 31 DE DICIEMBRE DE 2031.
260,CP-NMRC2021-001,NMRC,Ener+,06/09/2021,01/01/2022 al 31/12/2022,08/09/2021,29/09/2021,28/10/2021,11/11/2021,24/11/2021,Cerrada y adjudicada,,,,06/12/2021,CP-NMRC2021-001/Ener+/NMRC/01%2F02%2F2023/31%2F12%2F2026,1,CP-NMRC2021-001-PROD01,9.36,0.0,0.0,01/01/2022,31/12/2022,"ENERMAS S.A.S. E.S.P solicita propuesta para contratar el suministro de energía y potencia para atender su Mercado Regulado, se recibirán ofertas en la modalidad pague lo contratado, para el periodo del 1 de enero de 2022 al 31 de diciembre de 2022."
261,CP-NMRC2021-001,NMRC,Ener+,06/09/2021,01/01/2022 al 31/12/2022,08/09/2021,29/09/2021,28/10/2021,11/11/2021,24/11/2021,Cerrada y adjudicada,,,,06/12/2021,CP-NMRC2021-001/Ener+/NMRC/01%2F02%2F2023/31%2F12%2F2026,1,CP-NMRC2021-001-PROD02,9.36,4.6,248.42,01/01/2022,31/12/2022,"ENERMAS S.A.S. E.S.P solicita propuesta para contratar el suministro de energía y potencia para atender su Mercado Regulado, se recibirán ofertas en la modalidad pague lo contratado, para el periodo del 1 de enero de 2022 al 31 de diciembre de 2022."
262,CP-CMMC2021-003,CMMC,CARIBEMAR,31/08/2021,01/12/2021 al 31/12/2027,31/08/2021,17/09/2021,15/10/2021,29/10/2021,22/11/2021,Cerrada y adjudicada,,,,10/12/2021,CP-CMMC2021-003/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2021-003-PROD01,77.3,8.5,190.0,01/12/2021,31/12/2027,"Caribemar de la Costa solicita energía para atender parte de la demanda de su mercado regulado, durante el periodo comprendido entre 1 de diciembre de 2021 hasta 31 de diciembre 2027"
263,CP-CMMC2021-003,CMMC,CARIBEMAR,31/08/2021,01/12/2021 al 31/12/2027,31/08/2021,17/09/2021,15/10/2021,29/10/2021,22/11/2021,Cerrada y adjudicada,,,,10/12/2021,CP-CMMC2021-003/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2021-003-PROD02,744.07,322.9,252.39,01/12/2021,31/12/2027,"Caribemar de la Costa solicita energía para atender parte de la demanda de su mercado regulado, durante el periodo comprendido entre 1 de diciembre de 2021 hasta 31 de diciembre 2027"
264,CP-CMMC2021-003,CMMC,CARIBEMAR,31/08/2021,01/12/2021 al 31/12/2027,31/08/2021,17/09/2021,15/10/2021,29/10/2021,22/11/2021,Cerrada y adjudicada,,,,10/12/2021,CP-CMMC2021-003/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2021-003-PROD03,3021.98,1530.1,210.76,01/12/2021,31/12/2027,"Caribemar de la Costa solicita energía para atender parte de la demanda de su mercado regulado, durante el periodo comprendido entre 1 de diciembre de 2021 hasta 31 de diciembre 2027"
265,CP-CMMC2021-003,CMMC,CARIBEMAR,31/08/2021,01/12/2021 al 31/12/2027,31/08/2021,17/09/2021,15/10/2021,29/10/2021,22/11/2021,Cerrada y adjudicada,,,,10/12/2021,CP-CMMC2021-003/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2021-003-PROD04,306.6,71.5,249.96,01/12/2021,31/12/2027,"Caribemar de la Costa solicita energía para atender parte de la demanda de su mercado regulado, durante el periodo comprendido entre 1 de diciembre de 2021 hasta 31 de diciembre 2027"
266,CP-CMMC2021-003,CMMC,CARIBEMAR,31/08/2021,01/12/2021 al 31/12/2027,31/08/2021,17/09/2021,15/10/2021,29/10/2021,22/11/2021,Cerrada y adjudicada,,,,10/12/2021,CP-CMMC2021-003/CARIBEMAR/CMMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CMMC2021-003-PROD05,1533.84,1231.0,222.82,01/12/2021,31/12/2027,"Caribemar de la Costa solicita energía para atender parte de la demanda de su mercado regulado, durante el periodo comprendido entre 1 de diciembre de 2021 hasta 31 de diciembre 2027"
267,CP-EVSC2021-002,EVSC,EMEVASI,31/08/2021,01/01/2022 al 31/12/2022,01/09/2021,22/09/2021,21/10/2021,04/11/2021,23/11/2021,Cerrada y adjudicada,,,,09/12/2021,CP-EVSC2021-002/EMEVASI/EVSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EVSC2021-002-PROD01,13.06,13.06,261.16,01/01/2022,31/12/2022,Compra de la energía eléctrica que requiere la empresa de energía del valle de Sibundoy EMEVASI S.A. E.S.P. para atender la demanda de su mercado regulado para el periodo comprendido entre el primero (1) de enero y el treinta y uno (31) de diciembre del año 2022.
268,CP-EPMC2021-002,EPMC,EPM,30/07/2021,01/01/2022 al 31/12/2027,04/08/2021,26/08/2021,23/09/2021,06/10/2021,25/10/2021,Cerrada y adjudicada,,,,10/12/2021,CP-EPMC2021-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2021-002-PROD01,840.0,489.0,258.0,01/01/2022,31/12/2027,"Recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2022 al 31 de diciembre de 2027."
269,CP-EPMC2021-002,EPMC,EPM,30/07/2021,01/01/2022 al 31/12/2027,04/08/2021,26/08/2021,23/09/2021,06/10/2021,25/10/2021,Cerrada y adjudicada,,,,10/12/2021,CP-EPMC2021-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2021-002-PROD02,600.0,109.0,249.0,01/01/2022,31/12/2027,"Recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2022 al 31 de diciembre de 2027."
270,CP-EPMC2021-002,EPMC,EPM,30/07/2021,01/01/2022 al 31/12/2027,04/08/2021,26/08/2021,23/09/2021,06/10/2021,25/10/2021,Cerrada y adjudicada,,,,10/12/2021,CP-EPMC2021-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2021-002-PROD03,330.0,291.0,236.0,01/01/2022,31/12/2027,"Recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2022 al 31 de diciembre de 2027."
271,CP-EPMC2021-002,EPMC,EPM,30/07/2021,01/01/2022 al 31/12/2027,04/08/2021,26/08/2021,23/09/2021,06/10/2021,25/10/2021,Cerrada y adjudicada,,,,10/12/2021,CP-EPMC2021-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2021-002-PROD04,1500.0,0.0,0.0,01/01/2022,31/12/2027,"Recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2022 al 31 de diciembre de 2027."
272,CP-EPMC2021-002,EPMC,EPM,30/07/2021,01/01/2022 al 31/12/2027,04/08/2021,26/08/2021,23/09/2021,06/10/2021,25/10/2021,Cerrada y adjudicada,,,,10/12/2021,CP-EPMC2021-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2021-002-PROD05,187.0,0.0,0.0,01/01/2022,31/12/2027,"Recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2022 al 31 de diciembre de 2027."
273,CP-EPMC2021-002,EPMC,EPM,30/07/2021,01/01/2022 al 31/12/2027,04/08/2021,26/08/2021,23/09/2021,06/10/2021,25/10/2021,Cerrada y adjudicada,,,,10/12/2021,CP-EPMC2021-002/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2021-002-PROD06,243.0,243.0,203.0,01/01/2022,31/12/2027,"Recibir propuestas para el suministro de energía y potencia eléctrica requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2022 al 31 de diciembre de 2027."
274,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD01,36.6,33.29,196.58,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
275,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD02,,,,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
276,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD03,,,,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
277,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD04,,,,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
278,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD05,136.0,35.7,218.6,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
279,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD06,96.16,36.54,210.9,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
280,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD07,5.47,5.47,192.24,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
281,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD08,119.48,118.06,239.77,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
282,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD09,,,,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
283,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD10,,,,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
284,CP-GNCC2021-003,GNCC,VATIA,22/07/2021,04/11/2021 al 31/12/2026,26/07/2021,11/08/2021,09/09/2021,22/09/2021,08/10/2021,Cerrada y adjudicada,,,,14/10/2021,CP-GNCC2021-003/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-003-PROD11,,,,04/11/2021,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 4 de noviembre de 2021 hasta las 24:00 del día 31 de diciembre de 2026.
285,CP-EEPC2021-003,EEPC,EEP,16/07/2021,01/01/2022 al 31/12/2024,16/07/2021,04/08/2021,02/09/2021,15/09/2021,05/10/2021,Cerrada y adjudicada,,,,07/10/2021,CP-EEPC2021-003/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-003-PROD01,36.94,2.67,248.0,01/01/2022,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
286,CP-EEPC2021-003,EEPC,EEP,16/07/2021,01/01/2022 al 31/12/2024,16/07/2021,04/08/2021,02/09/2021,15/09/2021,05/10/2021,Cerrada y adjudicada,,,,07/10/2021,CP-EEPC2021-003/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-003-PROD02,61.22,28.65,232.0,01/01/2022,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
287,CP-EEPC2021-003,EEPC,EEP,16/07/2021,01/01/2022 al 31/12/2024,16/07/2021,04/08/2021,02/09/2021,15/09/2021,05/10/2021,Cerrada y adjudicada,,,,07/10/2021,CP-EEPC2021-003/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-003-PROD03,27.94,27.43,223.33,01/01/2022,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
288,CP-EEPC2021-003,EEPC,EEP,16/07/2021,01/01/2022 al 31/12/2024,16/07/2021,04/08/2021,02/09/2021,15/09/2021,05/10/2021,Cerrada y adjudicada,,,,07/10/2021,CP-EEPC2021-003/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-003-PROD04,,,,01/01/2022,31/12/2024,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2024, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
289,CP-CNSC2021-003,CNSC,CENS,12/07/2021,01/01/2022 al 31/12/2023,13/07/2021,04/08/2021,02/09/2021,15/09/2021,06/10/2021,Cerrada y adjudicada,,,,26/10/2021,CP-CNSC2021-003/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2021-003-PROD01,281.0,219.0,257.04,01/01/2022,31/12/2023,Producto 1: Enero - Diciembre 2022 y Producto 2 Enero - Diciembre 2023
290,CP-CNSC2021-003,CNSC,CENS,12/07/2021,01/01/2022 al 31/12/2023,13/07/2021,04/08/2021,02/09/2021,15/09/2021,06/10/2021,Cerrada y adjudicada,,,,26/10/2021,CP-CNSC2021-003/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2021-003-PROD02,153.57,0.0,0.0,01/01/2022,31/12/2023,Producto 1: Enero - Diciembre 2022 y Producto 2 Enero - Diciembre 2023
291,CP-RTQC2021-002,RTQC,RUITOQUE,06/07/2021,19/10/2021 al 31/12/2023,06/07/2021,28/07/2021,26/08/2021,08/09/2021,15/09/2021,Cerrada y adjudicada,,,,16/09/2021,CP-RTQC2021-002/RUITOQUE/RTQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-RTQC2021-002-PROD01,3.95,3.95,185.75,19/10/2021,31/12/2023,RUITOQUE S.A E.S.P. requiere contratar el suministro de energía para atender su demanda regulada durante el periodo comprendido entre el 19 de octubre de 2021 al 31 de diciembre de 2023.
292,CP-RTQC2021-002,RTQC,RUITOQUE,06/07/2021,19/10/2021 al 31/12/2023,06/07/2021,28/07/2021,26/08/2021,08/09/2021,15/09/2021,Cerrada y adjudicada,,,,16/09/2021,CP-RTQC2021-002/RUITOQUE/RTQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-RTQC2021-002-PROD02,2.64,2.64,186.61,19/10/2021,31/12/2023,RUITOQUE S.A E.S.P. requiere contratar el suministro de energía para atender su demanda regulada durante el periodo comprendido entre el 19 de octubre de 2021 al 31 de diciembre de 2023.
